Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Lawrence Butler","OAK",100,299,8,25,22,4,0.066889632,0.294314381,0.123188406,0.258241758,0.199275362,0.254180602,0.322463768,0.2544534547273132,,64.72538885125847,-0.08712438208749518,-12.563687711640327,0.685299129516352,-0.19395128032412387,"Lawrence Butler",22542,671732
"Duke Ellis","CHW",8,4,0,1,0,4,0,0.5,0,0,0,0,0,0,,-100,0.800000011920929,-0.1940722231126446,-1.975621771067381,-0.21099842953660328,"Duke Ellis",27543,668752
"Matt Beaty","- - -",30,72,0,8,4,0,0.083333333,0.194444444,0.065573771,0.29787234,0.229508196,0.347222222,0.295081967,0.300081316795614,,85.41303205009515,-0.9465610315091908,-2.2238487296159883,-2.3764048516750336,-0.21267922999344963,"Matt Beaty",17710,607461
"Dominic Canzone","- - -",112,338,13,41,35,2,0.071005917,0.224852071,0.17948718,0.241071428,0.214743589,0.272189349,0.394230769,0.28675078902216183,,85.27215800429965,-1.1990598739357665,-7.163313365932691,-6.4024432972073555,-0.2195069518250024,"Dominic Canzone",26438,686527
"Garrett Stubbs","PHI",73,231,2,23,18,7,0.077922077,0.255411255,0.066666667,0.275167785,0.204761904,0.273913043,0.271428571,0.24835159649019656,,54.08922507670286,2.017750855302438,-10.784448692187222,0.6668766937800683,-0.22556775670222995,"Garrett Stubbs",18067,596117
"Tyler Naquin","CHW",5,8,0,0,0,0,0,0.875,0,0,0,0,0,0,,-100,0,-2.108405018333434,-0.4641293082386255,-0.22916389261371053,"Tyler Naquin",13359,571980
"Ji Hwan Bae","PIT",119,397,2,59,34,26,0.080604534,0.249370277,0.075418994,0.308880308,0.229050279,0.294416243,0.304469273,0.2686541059295538,,64.26377601733684,2.851085270754993,-14.615275052329217,-1.2163075716234744,-0.24469905273828452,"Ji Hwan Bae",23818,678225
"Kyle Stowers","BAL",31,69,1,4,9,0,0.04347826,0.36231884,0.107692308,0.275,0.184615384,0.217391304,0.292307692,0.22297408528949902,,40.05803815434346,-0.659371518107946,-5.6254918871568576,0.622012454085052,-0.26519381589636326,"Kyle Stowers",26151,669065
"Bligh Madris","HOU",12,30,0,4,0,0,0.133333333,0.233333333,0.038461539,0.210526315,0.153846153,0.266666666,0.192307692,0.22249942620595295,,36.11946380874388,-0.09876929828897119,-2.395036304974188,-1.3178125005215406,-0.267625493347096,"Bligh Madris",20054,676632
"Terrin Vavra","BAL",27,56,0,9,5,1,0.089285714,0.214285714,0,0.324324324,0.244897959,0.314814814,0.244897959,0.26055462823973763,,63.94273153225919,-0.136927506653592,-2.556359553165784,-2.048842345364392,-0.2676796022416579,"Terrin Vavra",24400,679631
"David Peralta","- - -",168,503,8,55,62,4,0.05168986,0.174950298,0.115631691,0.294429708,0.254817987,0.296222664,0.370449678,0.28925617152001276,,83.02636346993239,-3.5255726515315473,-14.03095277624772,-5.776841828832403,-0.27886636292815187,"David Peralta",2136,444482
"Irving Lopez","STL",5,12,0,0,1,0,0,0.416666666,0,0,0,0,0,0,,-100,0,-3.159510917192458,-0.07059387490153313,-0.2815785807645197,"Irving Lopez",20463,676761
"Miles Mastrobuoni","CHC",90,209,1,30,7,13,0.086124401,0.196172248,0.053191489,0.267123287,0.212765957,0.281553398,0.265957446,0.2500237495575136,,55.62018234737728,2.0128612662665546,-9.134164124633159,-0.6638465605210513,-0.28332130478162915,"Miles Mastrobuoni",20017,670156
"Graham Pauley","SDP",13,32,2,4,5,0,0,0.46875,0.1875,0.133333333,0.125,0.125,0.3125,0.1842431128025055,,19.686613533644916,0.18848366290330887,-2.815737724118763,-1.0237663425505161,-0.28492700964076245,"Graham Pauley",31363,688363
"Jackson Holliday","BAL",10,36,0,5,1,0,0.055555555,0.5,0,0.125,0.058823529,0.111111111,0.058823529,0.08758105834325154,,-49.62464082242415,0.1845194362103939,-6.107396857173671,2.174292156472802,-0.28600146649482805,"Jackson Holliday",31781,702616
"Trey Cabbage","- - -",52,117,2,14,14,2,0.034188034,0.384615384,0.125,0.348484848,0.223214285,0.247863247,0.348214285,0.25757629850990754,,61.49575348494716,-0.46469716913998127,-5.821724313570885,-0.965242862701416,-0.29015919370975807,"Trey Cabbage",21078,663550
"Taylor Trammell","- - -",32,64,3,9,11,0,0.15625,0.390625,0.169811321,0.16,0.132075471,0.28125,0.301886792,0.26914823427796364,,73.1800557861402,-0.4604068552143872,-2.5655403217722212,-2.5494212061166763,-0.29614687223631253,"Taylor Trammell",19960,666211
"CJ Alexander","KCR",4,8,0,0,0,0,0,0.375,0,0.2,0.125,0.125,0.125,0.11065778136253357,,-40.22135174418054,-0.006964241620153189,-1.3172965547859934,-1.8504144754260778,-0.30080412235063364,"CJ Alexander",20557,680769
"Jason Vosler","CIN",20,65,3,6,10,0,0.046153846,0.384615384,0.209677419,0.205882352,0.161290322,0.2,0.370967741,0.24133126827386708,,41.80808927074341,0.23098011454567313,-4.454935161000406,-0.7666587550193071,-0.3012042189998542,"Jason Vosler",16686,613564
"Eric Hosmer","CHC",31,100,2,7,14,0,0.06,0.25,0.095744681,0.298507462,0.234042553,0.28,0.329787234,0.2691801345348358,,66.55163332972582,-0.18809513150335988,-4.33184348621711,-2.1463336953893304,-0.30832598055127486,"Eric Hosmer",3516,543333
"José Tena","CLE",21,38,0,2,3,0,0.078947368,0.394736842,0.057142857,0.35,0.2,0.263157894,0.257142857,0.2365240752696991,,48.867758816871834,-0.21579767297953367,-2.5651689361793597,-1.9204673487693071,-0.32319229256233073,"Jose Tena",23691,677588
"Tucupita Marcano","PIT",75,220,3,16,18,5,0.045454545,0.159090909,0.123762376,0.26506024,0.232673267,0.276497695,0.356435643,0.27506129395577217,,68.13554603568517,0.32903708633966744,-8.3555189034395,-2.456699416041374,-0.3353117383879648,"Tucupita Marcano",22871,672779
"Blake Rutherford","WSN",16,36,0,4,2,0,0.027777777,0.277777777,0,0.24,0.171428571,0.194444444,0.171428571,0.16642001767953238,,-3.687261345761715,-0.011739365290850401,-4.636043213159155,0.036411792039871216,-0.3371055554437637,"Blake Rutherford",19957,666164
"J.P. Martínez","- - -",24,54,1,9,4,1,0.037037037,0.37037037,0.1,0.322580645,0.22,0.24074074,0.32,0.24006580423425744,,46.19471370363472,0.619921712204814,-2.8420551784528794,-2.420318001881242,-0.3411150311558625,"J.P. Martinez",24451,679881
"Edwin Ríos","- - -",21,38,1,3,2,0,0.131578947,0.47368421,0.125,0.076923076,0.0625,0.210526315,0.1875,0.1961415221816615,,19.05112125045157,-0.0629093037568964,-3.89581908225941,-1.0474614927079529,-0.3681218897781292,"Edwin Rios",18316,621458
"Kyle Manzardo","CLE",30,87,0,4,7,0,0.034482758,0.264367816,0.121951219,0.283333333,0.207317073,0.24137931,0.329268292,0.24829486663314118,,60.076718334837054,0.20431031798943877,-3.8528558932915953,-2.653936865273863,-0.38104948574914066,"Kyle Manzardo",29794,700932
"Pavin Smith","ARI",96,289,10,35,44,1,0.134948096,0.186851211,0.16194332,0.222826086,0.206477732,0.315972222,0.368421052,0.3054334426091777,,91.30134623195664,-0.8512585465796292,-4.087458138335197,-9.694876407738775,-0.38639852827704696,"Pavin Smith",19892,656976
"Isan Díaz","- - -",8,26,0,0,1,0,0.076923076,0.346153846,0,0.066666666,0.041666666,0.115384615,0.041666666,0.08747469461881198,,-50.33660142629976,-0.02322068257672072,-4.940224769658238,0.085408931132406,-0.3960994053411586,"Isan Diaz",17922,656371
"Jake Alu","WSN",51,175,2,14,16,5,0.057142857,0.24,0.062893082,0.29059829,0.226415094,0.281609195,0.289308176,0.25609339962060423,,56.428354810932454,-0.8996981596574187,-10.345970558466222,0.31559581123292446,-0.40929599950643336,"Jake Alu",25569,666906
"Canaan Smith-Njigba","PIT",15,37,0,3,5,1,0.108108108,0.432432432,0.09375,0.235294117,0.125,0.216216216,0.21875,0.19895438568012133,,17.11467913252408,-0.394095771946013,-4.193345184728547,-1.3334571104496717,-0.42618410212229,"Canaan Smith-Njigba",23264,675986
"Dominic Smith","- - -",208,772,15,73,68,2,0.085492227,0.168393782,0.111432706,0.284671532,0.247467438,0.323834196,0.358900144,0.30379995815794136,,88.73833013806214,-8.033637739252299,-18.59646482551237,-11.786514425184578,-0.46145104816518345,"Dominic Smith",15653,642086
"Mike Moustakas","- - -",112,386,12,43,48,0,0.059585492,0.246113989,0.144886364,0.296442687,0.24715909,0.292746113,0.392045454,0.29388478963406056,,77.01794286385923,-1.934509102255106,-12.565168579865087,-5.352387108840048,-0.47238641037124995,"Mike Moustakas",4892,519058
"Ji Man Choi","- - -",39,117,6,12,13,0,0.085470085,0.299145299,0.221153846,0.169230769,0.163461538,0.239316239,0.384615384,0.266868715102856,,64.9605865508945,-0.09841924265492707,-5.177219667068906,-3.546502259094268,-0.47484360976545387,"Ji Man Choi",5452,596847
"Matt Carpenter","- - -",108,344,7,28,39,1,0.145348837,0.28488372,0.127659574,0.267759562,0.19858156,0.321637426,0.326241134,0.29403098999408256,,88.82139544543762,-1.763105447171256,-6.481934591432099,-10.033316893037409,-0.48871487722531004,"Matt Carpenter",8090,572761
"Brett Sullivan","SDP",39,100,2,8,8,0,0.04,0.23,0.094736842,0.253521126,0.210526315,0.24,0.305263157,0.2382511854171753,,51.04769417965515,0.1485540154390037,-5.897182130585177,-2.381454589907662,-0.48910261880901224,"Brett Sullivan",18217,664954
"Jon Singleton","- - -",102,338,9,41,34,0,0.127218934,0.251479289,0.116040955,0.27363184,0.218430034,0.316568047,0.334470989,0.29428796990383305,,88.71563519441385,-2.9478215864364756,-7.699583620502777,-8.594853236339986,-0.5131670618507731,"Jon Singleton",10441,572138
"Jackie Bradley Jr.","KCR",43,113,1,10,6,0,0.044247787,0.256637168,0.076190476,0.173333333,0.133333333,0.1875,0.209523809,0.18048859547291482,,1.9646807313022256,-0.24402253632433712,-13.517771176098304,4.110681388294324,-0.5515518896508992,"Jackie Bradley Jr.",12984,598265
"Nick Gordon","- - -",110,313,10,36,36,5,0.031948881,0.194888178,0.16,0.233766233,0.213333333,0.237179487,0.373333333,0.2621105808096054,,65.95167242533792,-1.5167207564227283,-14.1657928657932,-2.3106852007913403,-0.5855317662566841,"Nick Gordon",16337,624503
"Corey Dickerson","WSN",50,152,2,12,17,0,0.046052631,0.184210526,0.104166666,0.295652173,0.25,0.282894736,0.354166666,0.27697801472325073,,70.42907027314209,-2.3044365807436407,-7.872792990150006,-3.3581819850951433,-0.606679037729596,"Corey Dickerson",10762,572816
"Darick Hall","PHI",18,56,1,2,3,0,0.035714285,0.321428571,0.074074074,0.228571428,0.166666666,0.196428571,0.24074074,0.19316818245819636,,14.10261655717424,-1.2072394187562168,-7.1664182660085585,-1.3613094757311046,-0.6612731745769074,"Darick Hall",19717,669742
"Nick Pratto","KCR",96,345,7,33,35,1,0.084057971,0.4,0.120915033,0.387878787,0.232026143,0.307246376,0.352941176,0.2922545680101367,,79.43212615164992,-1.3889519593212754,-9.891342964675562,-8.80170014500618,-0.684002647313831,"Nick Pratto",22117,668472
"Addison Barger","TOR",20,63,0,5,4,1,0.031746031,0.285714285,0.033333333,0.214285714,0.15,0.177419354,0.183333333,0.16291895604902698,,0.9998787930223905,0.6916621956042945,-6.5937409734818475,-2.316468839533627,-0.7101944920609833,"Addison Barger",24598,680718
"Kolten Wong","- - -",87,250,4,25,27,3,0.072,0.212,0.080357143,0.217647058,0.183035714,0.256,0.263392857,0.23597544169425963,,48.066223228209594,-0.022419096203520894,-15.537697471860099,-0.6621937854215503,-0.7618120180052728,"Kolten Wong",12532,543939
"Omar Narváez","NYM",77,215,2,16,12,0,0.079069767,0.181395348,0.067357513,0.225806451,0.191709844,0.253521126,0.259067357,0.2314450914311297,,46.56239928847523,-0.5677829515188932,-14.369156633166469,-0.6209951657801867,-0.7982445758271246,"Omar Narvaez",13338,553882
"Braden Shewmake","- - -",31,71,1,4,4,5,0.014084507,0.154929577,0.073529412,0.120689655,0.117647058,0.126760563,0.19117647,0.1366462187028267,,-18.60308274984035,0.9183014398440719,-9.055267885279505,-1.8021522853523493,-0.8784391539550993,"Braden Shewmake",25817,669699
"Victor Scott II","STL",21,65,0,6,2,2,0.03076923,0.23076923,0.050847458,0.108695652,0.084745762,0.138461538,0.13559322,0.12893126561091497,,-21.033871381727014,0.5627129501663148,-8.633611777810462,-2.096826884895563,-0.8819729351920665,"Victor Scott II",31349,687363
"Rowdy Tellez","- - -",182,586,20,51,76,1,0.087030716,0.230375426,0.149621212,0.263852242,0.227272727,0.293515358,0.376893939,0.29205369194076486,,83.09507941489676,-3.0260664094239473,-15.141609536296105,-13.72003613668494,-0.9042294091128568,"Rowdy Tellez",15679,642133
"Joey Wendle","- - -",130,355,2,36,21,8,0.039436619,0.214084507,0.087087087,0.26744186,0.213213213,0.24715909,0.3003003,0.23957149057903074,,46.47701911486525,2.1062301457859576,-21.286874008515287,-0.3142221602611244,-0.9628691125118223,"Joey Wendle",13853,621563
"Tyler Soderstrom","OAK",93,299,10,21,27,0,0.090301003,0.287625418,0.139097744,0.238372093,0.191729323,0.274247491,0.330827067,0.2692327649401338,,74.64049679013617,-1.6053896005032584,-10.731975494328896,-9.416266568063293,-1.0178718392897554,"Tyler Soderstrom",27467,691016
"Jared Walsh","- - -",56,176,5,19,18,0,0.102272727,0.375,0.133757962,0.232558139,0.159235668,0.25,0.29299363,0.24531342698769135,,50.527345004622084,-1.061984200743609,-11.466157765535419,-4.714200600981712,-1.0284403838882676,"Jared Walsh",18607,665120
"Oscar Colás","CHW",88,301,5,33,23,4,0.053156146,0.26910299,0.086330935,0.293814432,0.223021582,0.27090301,0.309352517,0.2556873951982332,,57.7751782483493,-0.9213900943286717,-16.14263030185832,-4.798502086661756,-1.0664600818638552,"Oscar Colas",30162,693049
"Matt Mervis","CHC",36,127,3,9,14,0,0.070866141,0.314960629,0.103448276,0.205479452,0.155172413,0.222222222,0.258620689,0.21699204851710607,,32.28460810976607,-1.5163315357640386,-11.942582399786208,-3.0124209821224213,-1.076896961537226,"Matt Mervis",27845,670223
"Nick Maton","- - -",94,293,8,29,32,1,0.129692832,0.249146757,0.13253012,0.205882352,0.172690763,0.287671232,0.305220883,0.26838142601485104,,66.7772717611907,-0.45185796823352575,-12.115535183905656,-8.904735080664977,-1.0939261499380628,"Nick Maton",21635,665155
"Seth Brown","OAK",175,573,19,46,67,7,0.078534031,0.291448516,0.160611855,0.268436578,0.210325047,0.274475524,0.370936902,0.28119925139455576,,82.25546670264531,-2.314022146863863,-14.28102668235617,-15.98412075638771,-1.1234893654192943,"Seth Brown",18171,664913
"Harold Castro","COL",99,270,1,24,31,1,0.033333333,0.244444444,0.062015504,0.331606217,0.251937984,0.275092936,0.313953488,0.2581616496064849,,43.25106221955679,-1.064273556228727,-20.046185697690834,-4.496958549134433,-1.5356945373721276,"Harold Castro",14691,605612
"Gavin Sheets","CHW",201,646,17,48,72,2,0.095975232,0.191950464,0.141114982,0.241457858,0.214285714,0.292569659,0.355400696,0.2846906020148175,,79.35121500726852,-1.9874252405716106,-17.973608320073446,-19.384002371691167,-1.5748751516516222,"Gavin Sheets",19901,657757
"Andrew Benintendi","CHW",222,895,11,91,69,15,0.07821229,0.155307262,0.095705522,0.276119402,0.240490797,0.302013422,0.336196319,0.2808835476234153,,76.30119588791278,1.1322595240199007,-23.881296846075614,-25.27072776388377,-1.949565112450549,"Andrew Benintendi",17901,643217
