Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Josh Winder","MIN",1,6,6.75000002,1,0,0,1,1,0,0,0,1,1,0.2,0.333333333,0.2,0.26744722326596576,24606
"Total","Jonathan Bowlan","KCR",1,5,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0,0.1379955530166626,24607
"Total","Victor Vodnik","COL",38,90,2.90769231,17,3,0,9,7,1,12,1,0,14,0.22077922,0.322222222,0.298701298,0.27985625253634505,24614
"Total","Owen Miller","MIL",1,7,5.39999999,2,1,0,1,1,0,0,0,0,0,0.333333333,0.285714285,0.5,0.30593327965055195,24655
"Total","Randy Vasquez","SDP",14,132,4.33333333,48,7,0,16,13,6,8,0,1,11,0.390243902,0.431818181,0.593495934,0.44179597180901153,24719
"Total","Gus Varland","LAD",5,11,0,4,1,0,0,0,0,1,0,0,0,0.4,0.454545454,0.5,0.4180452227592468,24737
"Total","Kyle Leahy","STL",19,49,5.4,12,4,0,7,7,1,3,0,0,9,0.260869565,0.306122448,0.413043478,0.3131523217473711,24763
"Total","Ryan Fernandez","STL",35,74,3.11538462,13,2,0,7,6,3,9,2,2,15,0.216666666,0.328767123,0.4,0.31028177536709206,24862
"Total","Ethan Roberts","CHC",4,15,0,3,0,0,0,0,0,1,0,0,5,0.214285714,0.266666666,0.214285714,0.22269719044367473,24930
"Total","Andrew Wantz","LAA",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.689977765083313,24933
"Total","Reese Olson","DET",19,228,3.56603774,50,9,2,25,21,5,22,0,3,52,0.251256281,0.328947368,0.391959798,0.31659678408974096,24968
"Total","Cooper Criswell","BOS",14,138,3.20792079,29,4,1,17,12,2,10,0,2,31,0.233870967,0.297101449,0.330645161,0.2791459301243658,24975
"Total","Shawn Dubin","HOU",21,87,3.92727273,21,6,0,10,8,1,12,0,0,20,0.28,0.379310344,0.4,0.3477562802961503,24977
"Total","Colin Selby","KCR",2,10,9,2,0,0,3,2,0,2,0,0,0,0.25,0.4,0.25,0.31469422578811646,24986
"Total","Kody Funderburk","MIN",23,57,4.5,13,4,1,6,6,0,9,0,2,17,0.282608695,0.421052631,0.413043478,0.37451607720893726,24993
"Total","Alex Vesia","LAD",36,63,1.65306122,11,4,0,4,3,2,5,0,0,19,0.2,0.266666666,0.381818181,0.28358918527762095,25007
"Total","Jacob Lopez","TBR",3,8,18,2,1,0,3,2,0,2,0,1,1,0.4,0.625,0.6,0.5303348079323769,25098
"Total","Tim Herrin","CLE",37,60,1.58823529,4,1,0,3,3,0,5,0,1,22,0.074074074,0.166666666,0.092592592,0.13465997477372488,25139
"Total","Joe Jacques","2 Tms",2,7,0,3,0,0,0,0,0,0,0,0,0,0.428571428,0.428571428,0.428571428,0.3786400130816868,25178
"Total","Roddery Munoz","MIA",12,125,8.76623377,31,6,0,26,25,12,16,0,2,23,0.295238095,0.392,0.695238095,0.4496855845451355,25311
"Total","Abner Uribe","MIL",9,19,10.80000001,4,0,0,4,4,0,6,1,0,2,0.307692307,0.526315789,0.307692307,0.387992348935869,25327
"Total","Nick Mears","COL",38,98,3.85714286,25,2,0,9,9,1,10,1,0,25,0.287356321,0.357142857,0.344827586,0.3115531095524424,25376
"Total","Brady Singer","KCR",19,241,4.35483871,64,13,1,27,25,11,23,0,2,47,0.29906542,0.372384937,0.523364485,0.38642200740311433,25377
"Total","Sam Long","KCR",18,38,2.07692308,9,1,0,2,2,1,3,0,0,10,0.257142857,0.315789473,0.371428571,0.30448276275082636,25379
"Total","Jhony Brito","SDP",21,73,5.12068966,13,2,1,12,11,3,4,1,0,15,0.188405797,0.232876712,0.376811594,0.25749101324213874,25386
"Total","George Kirby","SEA",20,213,4.82781457,51,7,2,27,27,8,6,0,2,57,0.253731343,0.279620853,0.427860696,0.3037009905864842,25436
"Total","Matt Waldron","SDP",21,261,3.01595745,55,15,1,22,21,7,20,0,2,56,0.233050847,0.298449612,0.394067796,0.3038173562796541,25550
"Total","Isaiah Campbell","BOS",6,15,36,8,2,0,9,8,2,1,0,0,0,0.571428571,0.6,1.142857142,0.7237245003382365,25551
"Total","Brady Basso","OAK",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25582
"Total","Sammy Peralta","CHW",3,5,27.00000027,3,0,0,1,1,0,1,0,0,1,0.75,0.8,0.75,0.6680915713310241,25589
"Total","Xzavion Curry","CLE",6,42,6.0967742,10,2,0,8,7,4,1,0,0,6,0.243902439,0.261904761,0.585365853,0.35646915719622657,25595
"Total","Hunter Gaddis","CLE",47,86,2.01492537,15,5,0,6,5,1,4,0,2,21,0.1875,0.244186046,0.2875,0.23839357911154282,25636
"Total","Declan Cronin","MIA",28,71,4.23529412,17,3,1,8,8,0,4,0,1,17,0.261538461,0.309859154,0.338461538,0.2864192228921702,25645
"Total","Justin Slaten","BOS",28,76,1.92857143,14,4,0,5,4,1,8,0,1,22,0.208955223,0.302631578,0.313432835,0.2800332801906686,25648
"Total","Ty Adcock","NYM",3,12,32.39999994,6,0,0,6,6,3,2,0,0,1,0.6,0.666666666,1.5,0.8503492722908655,25651
"Total","Nick Avila","SFG",8,26,5.68421053,7,3,0,4,4,0,0,0,0,9,0.28,0.269230769,0.4,0.28108047063534075,25667
"Total","Kevin Kelly","TBR",33,67,6.1875,19,3,1,14,11,3,0,0,2,12,0.296875,0.313432835,0.515625,0.3520493436215529,25679
"Total","Grae Kessinger","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25813
"Total","Luis Contreras","HOU",4,8,5.39999999,2,0,0,1,1,0,1,0,0,1,0.285714285,0.375,0.285714285,0.30712056159973145,25839
"Total","Noah Davis","COL",2,13,6.74999999,4,1,0,2,2,1,1,0,0,3,0.333333333,0.384615384,0.666666666,0.44407097192911,25862
"Total","Hunter Brown","HOU",20,242,3.96610169,52,10,2,26,26,8,23,0,0,66,0.23853211,0.309917355,0.412844036,0.31560034347959787,25880
"Total","Bryan King","HOU",8,11,0,1,0,0,0,0,0,1,0,1,5,0.111111111,0.272727272,0.111111111,0.20860555497082797,25890
"Total","Yennier Cano","BAL",36,54,3.29268293,11,1,1,6,5,2,5,1,0,7,0.224489795,0.296296296,0.408163265,0.3002523127591835,25911
"Total","Zack Thompson","STL",4,16,13.50000001,6,1,0,5,5,1,0,0,0,2,0.375,0.375,0.625,0.4281207248568535,25918
"Total","Casey Legumina","CIN",1,4,26.99999987,1,0,0,3,2,1,1,0,0,1,0.333333333,0.5,1.333333333,0.6869740784168243,25921
"Total","Darius Vines","ATL",3,22,1.8,6,1,0,1,1,1,1,0,0,3,0.285714285,0.318181818,0.476190476,0.34272315285422583,25928
"Total","Andrew Nardi","MIA",42,62,2.20408163,10,3,0,4,4,1,3,0,0,26,0.172413793,0.209677419,0.275862068,0.21295049690431164,25942
"Total","Quinn Priester","PIT",9,87,5.82352941,24,2,0,12,11,4,10,0,0,7,0.311688311,0.390804597,0.493506493,0.3856369147355529,25977
"Total","Anthony Maldonado","MIA",11,27,4.05,5,1,2,3,3,0,3,1,0,3,0.208333333,0.296296296,0.416666666,0.29212478490976185,26034
"Total","Easton Lucas","2 Tms",5,12,10.79999998,5,0,0,2,2,0,2,0,0,1,0.5,0.583333333,0.5,0.48311852912108105,26058
"Total","Beau Brieske","DET",22,70,2.7,14,0,3,6,5,0,7,2,0,19,0.222222222,0.3,0.317460317,0.26402514208765593,26079
"Total","Andre Pallante","STL",16,107,1.92857143,20,3,0,7,6,1,10,0,0,20,0.206185567,0.280373831,0.268041237,0.2511000822637683,26108
"Total","Amos Willingham","WSN",1,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2944977879524231,26128
"Total","Blair Henley","HOU",1,5,36,2,0,0,4,4,0,2,0,1,0,1,1,1,0.773626446723938,26190
"Total","Andrew Saalfrank","ARI",2,4,0,1,1,0,0,0,0,2,0,0,0,0.5,0.75,1,0.659498780965805,26203
"Total","Tyler Fitzgerald","SFG",2,6,0,2,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2944977879524231,26208
"Total","Jackson Rutledge","WSN",1,9,4.5,2,1,0,1,1,0,1,0,0,1,0.25,0.333333333,0.375,0.31461230251524186,26215
"Total","Ryan Pepiot","TBR",17,188,3.77205882,33,6,2,19,19,6,20,0,3,53,0.2,0.29787234,0.369696969,0.2969973965528164,26221
"Total","Nick Robertson","STL",7,23,5.78571428,8,2,0,3,3,1,1,0,0,4,0.38095238,0.391304347,0.619047619,0.42093227479768835,26226
"Total","Tyler Holton","DET",35,92,2.55405405,12,2,0,8,7,2,4,0,4,18,0.142857142,0.217391304,0.238095238,0.21026667563811594,26231
"Total","Erik Miller","SFG",42,69,0.51923077,8,3,0,1,1,0,10,0,1,26,0.137931034,0.275362318,0.189655172,0.22916743807170703,26252
"Total","Ryne Nelson","ARI",19,213,5.01923077,50,13,3,30,29,7,12,2,2,31,0.253807106,0.300469483,0.456852791,0.32105126454366895,26253
"Total","Joey Estes","OAK",13,131,6.52747253,30,12,1,23,22,5,12,1,0,17,0.256410256,0.320610687,0.504273504,0.3474836532886212,26257
"Total","Hunter Bigge","CHC",4,8,0,1,0,0,0,0,0,0,0,0,5,0.125,0.125,0.125,0.11043667048215866,26259
"Total","Blake Walston","ARI",3,6,9,2,1,0,1,1,0,2,0,0,0,0.5,0.666666666,0.75,0.5869147479534149,26270
"Total","Tommy Henry","ARI",7,48,5.4,13,3,1,6,6,2,3,0,4,8,0.31707317,0.416666666,0.585365853,0.429671539614598,26285
"Total","Bryan Hoeing","MIA",12,29,3.85714286,5,1,0,4,3,1,3,0,0,7,0.192307692,0.275862068,0.346153846,0.2771162596242181,26304
"Total","Nick Lodolo","CIN",13,75,1.62,17,2,0,4,3,0,7,0,2,16,0.257575757,0.346666666,0.287878787,0.2938760526974996,26378
"Total","DJ Herz","WSN",8,36,7.71428571,11,1,0,6,6,2,2,0,0,9,0.333333333,0.371428571,0.545454545,0.3949079751968384,26389
"Total","Alek Manoah","TOR",5,57,6.075,13,1,0,14,9,5,3,0,2,15,0.25,0.315789473,0.557692307,0.3727087566727086,26410
"Total","Porter Hodge","CHC",14,26,2.7,4,0,1,2,2,0,2,0,0,10,0.166666666,0.23076923,0.25,0.21636795768370995,26413
"Total","Bradley Blalock","MIL",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26419
"Total","Angel Chivilli","COL",4,10,0,2,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.17669867277145385,26790
"Total","Anthony Molina","COL",18,62,5.4,13,1,1,8,8,1,12,1,0,8,0.265306122,0.403225806,0.387755102,0.34976686024274983,26952
"Total","Alec Marsh","KCR",19,234,3.76744186,50,15,0,24,24,5,15,0,3,47,0.233644859,0.29059829,0.373831775,0.29135993148526573,27451
"Total","Anthony Veneziano","KCR",2,3,0,0,0,0,1,0,0,1,0,0,1,0,0.333333333,0,0.22999258836110434,27453
"Total","Garrett Crochet","CHW",16,71,2.64705882,13,0,1,5,5,0,7,0,0,32,0.203125,0.28169014,0.234375,0.23981543661842883,27463
"Total","Reid Detmers","LAA",9,73,7.875,16,3,1,15,14,4,7,0,1,21,0.25,0.328767123,0.515625,0.35917678761155636,27468
"Total","Emerson Hancock","SEA",9,98,2.90769231,18,2,1,8,7,0,12,0,2,12,0.216867469,0.326530612,0.26506024,0.2763849393445618,27470
"Total","Jared Shuster","CHW",20,67,6,20,3,1,10,10,3,4,0,0,8,0.333333333,0.358208955,0.566666666,0.38490045515458976,27472
"Total","Max Meyer","MIA",3,28,2.34782609,3,1,0,2,2,1,2,0,0,7,0.115384615,0.178571428,0.269230769,0.19926453701087407,27474
"Total","Bryce Jarvis","ARI",39,88,3.85714286,17,4,0,9,8,1,16,3,1,11,0.239436619,0.386363636,0.338028169,0.32215174366446103,27477
"Total","Bobby Miller","LAD",6,51,9.31034482,15,1,1,10,10,4,9,0,0,9,0.357142857,0.470588235,0.714285714,0.4950212789516823,27483
"Total","Landon Knack","LAD",9,93,1.56521739,15,1,2,4,4,3,8,0,1,23,0.178571428,0.258064516,0.345238095,0.2668226899639253,27487
"Total","Spencer Strider","ATL",1,12,7.71428573,4,1,0,2,2,1,1,0,0,2,0.363636363,0.416666666,0.727272727,0.48107688625653583,27498
"Total","Slade Cecconi","ARI",14,148,5.91428571,35,8,1,23,23,5,8,0,2,22,0.259259259,0.306122448,0.444444444,0.32288845907263203,27500
"Total","Kyle Hurt","LAD",1,6,0,2,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.5,0.3569221595923106,27514
"Total","Jared Koenig","MIL",28,62,0.58695652,11,0,0,1,1,1,3,0,0,14,0.189655172,0.229508196,0.24137931,0.21250468003945272,27517
"Total","Graham Ashcraft","CIN",15,162,5.80373832,43,4,0,26,23,7,14,0,0,24,0.292517006,0.351851851,0.462585034,0.3541300282066251,27552
"Total","Carmen Mlodzinski","PIT",23,60,3,9,3,0,7,5,0,5,0,1,12,0.176470588,0.25,0.235294117,0.22076929608980814,27572
"Total","Hayden Wesneski","CHC",22,115,2.7,23,6,0,13,8,3,8,0,2,21,0.219047619,0.286956521,0.361904761,0.2874182815137117,27581
"Total","Davis Daniel","LAA",3,35,4.65517241,8,1,0,6,5,1,0,0,1,8,0.235294117,0.257142857,0.352941176,0.26680309431893484,27582
"Total","Zac Kristofak","LAA",1,4,0,1,1,0,0,0,0,0,0,0,2,0.25,0.25,0.5,0.31450989842414856,27585
"Total","Logan Allen","CLE",16,61,6.075,15,1,0,10,9,4,4,0,2,14,0.272727272,0.344262295,0.509090909,0.3692940727609103,27589
"Total","Cody Bradford","TEX",2,12,0,0,0,0,0,0,0,1,0,0,2,0,0.083333333,0,0.057498147090276085,27597
"Total","Walter Pennington","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27624
"Total","Eric Orze","NYM",1,3,9,2,0,0,1,1,0,1,0,0,0,1,1,1,0.8189881642659506,27626
"Total","Nick Loftin","KCR",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8834933638572693,27630
"Total","Mitchell Parker","WSN",16,106,2.5890411,30,6,1,12,7,1,4,0,0,24,0.294117647,0.320754716,0.401960784,0.3150759665471203,27636
"Total","Luis L. Ortiz","PIT",23,115,3.72413793,21,6,0,13,12,2,9,0,0,26,0.201923076,0.260869565,0.317307692,0.2552981589151465,27646
"Total","Brandon Eisert","TOR",1,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.22999258836110434,27668
"Total","Tanner Gordon","COL",2,22,1.58823529,4,0,0,1,1,1,2,0,0,2,0.2,0.272727272,0.35,0.27674337137829175,27669
"Total","Carson Spiers","CIN",10,108,6.28767123,31,10,0,19,17,4,5,0,1,23,0.303921568,0.342592592,0.519607843,0.3703938529447273,27685
"Total","Jack Kochanowicz","LAA",2,20,13.5,9,3,0,7,6,1,0,0,2,2,0.5,0.55,0.833333333,0.5845942050218582,27688
"Total","Louie Varland","MIN",6,66,6.90697675,18,2,0,11,11,4,4,0,2,15,0.305084745,0.363636363,0.542372881,0.38715098120949487,27691
"Total","Justin Sterner","TBR",2,10,0,2,1,0,0,0,0,1,1,0,2,0.222222222,0.3,0.333333333,0.23794810639487374,27694
"Total","Mitch Spence","OAK",22,160,4.77876106,40,11,1,21,20,5,9,0,1,39,0.268456375,0.3125,0.456375838,0.3310906048864126,27707
"Total","Bailey Horn","BOS",6,24,7.94117647,7,1,0,6,5,2,0,0,0,4,0.318181818,0.304347826,0.636363636,0.38729783244754956,27753
"Total","Kyle Harrison","SFG",16,82,3.85714286,19,0,1,8,8,3,5,0,5,22,0.263888888,0.353658536,0.416666666,0.3424039766555879,27758
"Total","Yosver Zulueta","CIN",2,6,6.75000002,2,0,0,1,1,0,0,0,0,2,0.333333333,0.333333333,0.333333333,0.2944977879524231,27765
"Total","Kyle Nicolas","PIT",24,52,3.97058824,7,2,0,6,5,0,8,0,2,12,0.170731707,0.326923076,0.219512195,0.26722592459275174,27775
"Total","Bryce Elder","ATL",8,100,8.27419355,31,4,0,19,19,5,10,0,2,12,0.356321839,0.43,0.574712643,0.431007627248764,27779
"Total","Brandon Pfaadt","ARI",19,236,3.62195122,63,7,3,24,22,6,14,1,0,38,0.287671232,0.329059829,0.429223744,0.3280389756603814,27782
"Total","Will Klein","KCR",5,12,20.25000005,6,1,0,3,3,0,2,0,0,2,0.6,0.666666666,0.7,0.5879551619291306,27787
"Total","Gavin Stone","LAD",17,185,2.63909774,36,11,0,13,13,2,20,0,0,34,0.218181818,0.302702702,0.321212121,0.28148202863899435,27792
"Total","Matt Mervis","CHC",1,4,18,4,1,0,2,2,0,0,0,0,0,1,1,1.25,0.9771299213171005,27845
"Total","Jared Jones","PIT",15,176,3.13953488,36,11,2,17,15,6,15,0,1,51,0.226415094,0.295454545,0.433962264,0.3151503012261607,27863
"Total","Cade Smith","CLE",42,83,2.07692308,12,4,1,5,5,0,7,0,0,34,0.157894736,0.228915662,0.236842105,0.21254924765552383,27867
"Total","Daniel Palencia","CHC",7,21,6.23076924,6,2,0,4,3,0,2,0,0,8,0.315789473,0.38095238,0.421052631,0.353809912999471,27914
"Total","Cristian Mena","ARI",1,6,27,2,0,0,3,3,1,1,0,0,1,0.4,0.5,1,0.6052316129207611,27974
"Total","Luke Little","CHC",25,47,0.75,7,2,0,2,1,0,6,0,0,15,0.170731707,0.276595744,0.219512195,0.23560452334424284,28036
"Total","Yilber Diaz","ARI",3,27,4.76470588,7,2,1,3,3,0,3,0,0,3,0.291666666,0.37037037,0.458333333,0.3598191561522307,29271
"Total","River Ryan","LAD",1,12,0,4,0,0,0,0,0,1,0,0,1,0.363636363,0.416666666,0.363636363,0.35199593504269916,29514
"Total","Gordon Graceffo","STL",2,13,3,3,1,0,1,1,1,1,0,0,3,0.25,0.307692307,0.583333333,0.3761099439400893,29519
"Total","Ryan Loutos","STL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3449888825416565,29521
"Total","Joe Boyle","OAK",7,81,7.4680851,16,2,1,13,13,1,19,0,0,16,0.258064516,0.432098765,0.370967741,0.3688966286035232,29608
"Total","Robert Gasser","MIL",5,20,5.4,5,0,0,3,3,2,0,0,0,5,0.25,0.25,0.55,0.33831585943698883,29812
"Total","Nick Nastrini","CHW",6,49,7.56,8,1,1,8,7,1,17,0,0,4,0.25,0.510204081,0.4375,0.4297587397147198,29833
"Total","Bryce Miller","SEA",19,240,4.0726257,47,10,0,29,27,11,18,0,0,50,0.212669683,0.270833333,0.407239819,0.29419969667991,29837
"Total","Chayce McDermott","BAL",1,10,20.25000005,4,0,0,3,3,1,2,0,0,1,0.571428571,0.6,1,0.6088354170322419,29866
"Total","James Meeker","MIL",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.44174668192863464,29891
"Total","Andrew Abbott","CIN",18,114,1.31707317,27,4,0,4,4,2,5,0,1,21,0.25,0.289473684,0.342592592,0.27958276240449204,29911
"Total","Spencer Arrighetti","HOU",18,207,5.97709924,50,10,1,30,29,5,28,0,2,51,0.285714285,0.386473429,0.44,0.36360218213952106,29921
"Total","Grant Hartwig","NYM",4,14,3,2,0,0,2,1,0,2,0,1,2,0.181818181,0.357142857,0.181818181,0.2762951595442636,29946
"Total","Jordan Leasure","CHW",30,64,10.2,13,4,0,17,17,4,8,0,1,10,0.245283018,0.34375,0.547169811,0.3737861169502139,29950
"Total","AJ Smith-Shawver","ATL",1,8,0,0,0,0,0,0,0,2,0,0,3,0,0.25,0,0.17249444127082825,29960
"Total","Cade Povich","BAL",6,51,1.58823529,10,3,1,2,2,1,6,0,2,6,0.232558139,0.352941176,0.418604651,0.34170356801911894,30055
"Total","David Festa","MIN",3,38,6.23076923,11,1,2,6,6,3,1,0,0,7,0.297297297,0.315789473,0.675675675,0.413934273155112,30056
"Total","Chase Silseth","LAA",2,28,6.35294117,5,1,0,5,4,2,4,0,0,7,0.217391304,0.333333333,0.52173913,0.3666953510708279,30074
"Total","Landen Roupp","SFG",9,30,3.17647059,7,2,0,2,2,0,6,0,0,3,0.291666666,0.433333333,0.375,0.3691137532393138,30076
"Total","Jordan Wicks","CHC",6,28,4.76470588,6,3,0,3,3,0,3,0,1,6,0.260869565,0.37037037,0.391304347,0.34132304235740946,30094
"Total","Christian Scott","NYM",9,97,6.53225806,30,6,0,15,15,5,5,0,1,17,0.333333333,0.375,0.566666666,0.4041175314535697,30107
"Total","Robert Suarez","SDP",33,67,1.52830189,9,1,0,4,3,2,6,0,0,22,0.147540983,0.223880597,0.262295081,0.2211149770822098,30115
"Total","Gavin Williams","CLE",5,56,3.46153846,11,3,1,5,5,0,6,0,2,14,0.229166666,0.339285714,0.333333333,0.30599910978760037,30122
"Total","Tanner Bibee","CLE",20,267,3.81675393,62,21,2,29,27,9,16,0,2,72,0.251012145,0.299625468,0.461538461,0.3262815957658746,30134
"Total","Jack Leiter","TEX",3,30,19.8,10,2,2,12,11,2,3,0,1,5,0.384615384,0.466666666,0.846153846,0.538242518901825,30146
"Total","Carlos Rodriguez","MIL",3,27,9,11,1,1,6,6,1,0,0,0,6,0.423076923,0.423076923,0.653846153,0.46073216658372146,30161
"Total","Mason Black","SFG",4,35,7.04347826,11,2,0,6,6,2,3,0,0,5,0.34375,0.4,0.59375,0.4253229464803423,30171
"Total","Spencer Bivens","SFG",7,33,3.375,7,1,0,4,3,3,3,0,0,7,0.233333333,0.303030303,0.566666666,0.368248746250615,30226
"Total","Bryan Woo","SEA",10,102,3.90789474,24,4,0,11,11,4,3,0,1,14,0.244897959,0.274509803,0.408163265,0.29598872217477534,30279
"Total","Justin Wrobleski","LAD",3,17,8.10000001,6,2,0,4,3,1,2,0,0,1,0.4,0.470588235,0.733333333,0.5061431386891533,31204
"Total","Chris Roycroft","STL",21,44,5.625,10,0,2,6,5,0,8,0,2,6,0.3125,0.454545454,0.4375,0.3913729895244945,31261
"Total","Ben Joyce","LAA",17,38,0,6,1,0,0,0,0,3,0,1,9,0.176470588,0.263157894,0.205882352,0.22280604431503698,31461
"Total","Hayden Birdsong","SFG",5,64,2.45454545,10,3,0,4,4,0,9,0,1,19,0.185185185,0.3125,0.24074074,0.26389940921217203,31635
"Total","Jonathan Cannon","CHW",12,128,6.59302326,37,10,1,23,21,6,7,0,1,21,0.308333333,0.3515625,0.558333333,0.388624532148242,31730
"Total","Mason Miller","OAK",30,69,1.39655172,6,1,0,4,3,1,6,2,0,36,0.095238095,0.173913043,0.158730158,0.14343048743347622,31757
"Total","Orion Kerkering","PHI",36,73,3.78,15,3,0,8,7,0,7,0,4,23,0.25,0.361111111,0.3,0.3068144917488098,31776
"Total","Spencer Schwellenbach","ATL",9,123,5.15730337,30,8,2,17,17,5,5,1,2,27,0.263157894,0.303278688,0.5,0.3388335827953559,31846
"Total","Adam Mazur","SDP",7,84,8.4375,23,7,0,15,15,3,15,0,0,11,0.343283582,0.452380952,0.582089552,0.4382751548574084,31900
"Total","Drew Thorpe","CHW",7,76,3.17647059,12,6,0,8,6,1,11,0,1,11,0.193548387,0.32,0.338709677,0.2977942442893982,31967
"Total","Jake Bloss","HOU",3,31,6,11,1,1,4,4,2,2,0,0,4,0.379310344,0.419354838,0.689655172,0.4688199047119387,33168
"Total","Hurston Waldrep","ATL",2,20,27,5,0,0,12,12,3,4,0,0,2,0.3125,0.45,0.875,0.5350326716899871,33527
"Total","Paul Skenes","PIT",12,144,1.71818182,25,5,0,7,7,3,10,0,1,45,0.189393939,0.25,0.295454545,0.24377991962763998,33677
"Total","Yoshinobu Yamamoto","LAD",12,129,1.63636364,22,3,0,6,6,2,10,0,0,34,0.186440677,0.248062015,0.262711864,0.23107845515243766,33825
"Total","Yuki Matsui","SDP",38,63,1.10204082,11,4,1,2,2,0,6,0,0,21,0.196428571,0.269841269,0.303571428,0.255049467086792,33826
"Total","Naoyuki Uwasawa","BOS",2,7,0,1,0,0,0,0,0,1,0,0,1,0.166666666,0.285714285,0.166666666,0.22478158984865462,33828
"Total","Shota Imanaga","CHC",16,82,2.109375,17,1,0,5,5,2,2,0,0,22,0.2125,0.231707317,0.3,0.23320413798820683,33829
"Total","Yariel Rodriguez","TOR",10,79,1.86206897,11,3,0,6,4,0,11,0,0,20,0.161764705,0.278481012,0.205882352,0.23331419123878963,33838
