Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Josh Winder","MIN",1,8,26.99999987,4,1,0,3,2,0,0,0,1,1,0.8,0.625,1,0.5787137076258659,24606
"Total","Jonathan Bowlan","KCR",1,12,27.00000007,6,0,0,4,4,3,2,0,0,2,0.6,0.666666666,1.5,0.8503492722908655,24607
"Total","Victor Vodnik","COL",40,128,5.3372093,34,2,2,17,17,4,10,0,1,32,0.29059829,0.3515625,0.444444444,0.3478891486302018,24614
"Total","Owen Miller","MIL",1,5,81.00000081,3,0,0,3,3,1,1,0,0,0,0.75,0.8,1.5,0.9029766082763672,24655
"Total","Randy Vasquez","SDP",14,165,4.07142857,39,11,1,19,19,5,7,0,1,33,0.253246753,0.288343558,0.435064935,0.31111072323804984,24719
"Total","Gus Varland","LAD",6,18,4.9090909,3,1,0,3,2,1,3,0,1,3,0.214285714,0.388888888,0.5,0.3883652653959062,24737
"Total","Kyle Leahy","STL",19,80,3.0483871,15,3,0,7,7,1,4,0,0,13,0.2,0.2375,0.28,0.22887969240546227,24763
"Total","Ryan Fernandez","STL",39,113,1.55172414,21,2,0,7,5,0,9,0,0,30,0.203883495,0.267857142,0.22330097,0.227787973093135,24862
"Total","Ethan Roberts","CHC",4,11,0,4,1,0,0,0,0,1,0,0,1,0.4,0.454545454,0.5,0.4180452227592468,24930
"Total","Andrew Wantz","LAA",1,5,6.75000002,1,0,0,1,1,1,0,0,0,3,0.2,0.2,0.8,0.41158370971679686,24933
"Total","Reese Olson","DET",19,197,2.88,41,12,0,19,16,1,9,0,0,40,0.220430107,0.253807106,0.301075268,0.24417262815581967,24968
"Total","Cooper Criswell","BOS",14,134,4.0212766,34,8,0,18,14,5,6,0,2,23,0.276422764,0.315789473,0.463414634,0.33450764417648315,24975
"Total","Shawn Dubin","HOU",18,64,6.75,17,4,0,11,11,1,4,0,2,12,0.309090909,0.359375,0.436363636,0.34209825471043587,24977
"Total","Colin Selby","KCR",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24986
"Total","Kody Funderburk","MIN",24,87,6.3,20,6,0,14,14,3,5,0,3,13,0.266666666,0.325581395,0.466666666,0.3378358018952747,24993
"Total","Alex Vesia","LAD",41,101,1.6875,11,2,0,6,5,2,11,1,0,39,0.123595505,0.217821782,0.213483146,0.19716147482395172,25007
"Total","Jacob Lopez","TBR",3,19,6.23076924,1,0,0,3,3,1,3,0,1,1,0.066666666,0.263157894,0.266666666,0.2552127273459184,25098
"Total","Tim Herrin","CLE",41,90,1.265625,16,5,0,5,3,1,13,0,0,20,0.210526315,0.322222222,0.315789473,0.2905862344635857,25139
"Total","Joe Jacques","2 Tms",2,9,16.19999997,3,1,0,3,3,1,1,0,1,2,0.428571428,0.555555555,1,0.6234021385510763,25178
"Total","Roddery Munoz","MIA",12,144,3.31132076,24,5,0,15,13,6,15,0,1,27,0.188976377,0.277777777,0.37007874,0.2860693016813861,25311
"Total","Abner Uribe","MIL",12,40,6,10,1,1,6,6,0,6,1,0,10,0.294117647,0.4,0.382352941,0.34284632328229075,25327
"Total","Nick Mears","COL",37,99,7.65671642,22,9,0,21,19,1,11,0,0,28,0.258823529,0.333333333,0.4,0.3189085926672425,25376
"Total","Brady Singer","KCR",18,198,2.06369427,34,6,2,13,12,2,10,0,3,49,0.184782608,0.23857868,0.27173913,0.2290432767819632,25377
"Total","Sam Long","KCR",21,50,2.13157895,8,3,0,5,3,0,5,0,0,14,0.186046511,0.265306122,0.255813953,0.23758111073046315,25379
"Total","Jhony Brito","SDP",22,90,2.36842105,31,2,0,7,5,1,4,0,0,9,0.360465116,0.388888888,0.418604651,0.3563524776034885,25386
"Total","George Kirby","SEA",20,256,2.295,55,14,1,19,17,3,5,0,2,57,0.222672064,0.243137254,0.323886639,0.24691358617707795,25436
"Total","Matt Waldron","SDP",21,227,4.33928571,49,9,0,29,27,6,13,0,3,47,0.233333333,0.286343612,0.361904761,0.28564723735338793,25550
"Total","Isaiah Campbell","BOS",6,15,10.12499999,5,1,0,3,3,1,1,0,0,3,0.357142857,0.4,0.642857142,0.4437610665957133,25551
"Total","Brady Basso","OAK",2,10,6.74999999,3,0,0,2,2,1,0,0,0,3,0.3,0.3,0.6,0.3824905276298523,25582
"Total","Sammy Peralta","CHW",2,6,6.75000002,1,0,0,1,1,0,1,0,0,0,0.2,0.333333333,0.2,0.26224518815676373,25589
"Total","Xzavion Curry","CLE",6,50,3.97058824,13,5,0,5,5,1,3,0,0,7,0.276595744,0.32,0.44680851,0.3320500671863556,25595
"Total","Hunter Gaddis","CLE",43,84,0.38028169,11,3,0,1,1,0,4,0,0,23,0.139240506,0.178571428,0.177215189,0.16192829467001416,25636
"Total","Declan Cronin","MIA",33,129,3.375,32,5,0,13,11,0,10,0,2,33,0.273504273,0.341085271,0.316239316,0.29834632864294125,25645
"Total","Justin Slaten","BOS",29,88,4.98461538,20,1,1,13,12,1,1,0,1,22,0.238095238,0.25,0.309523809,0.24251868575811386,25648
"Total","Ty Adcock","NYM",3,9,3.375,1,0,0,1,1,1,0,0,0,2,0.111111111,0.111111111,0.444444444,0.22865761650933158,25651
"Total","Nick Avila","SFG",8,29,11.81250001,10,4,1,8,7,2,3,0,0,5,0.4,0.448275862,0.88,0.5332255219591076,25667
"Total","Kevin Kelly","TBR",43,112,3.33333333,26,2,1,10,10,4,5,1,2,29,0.252427184,0.3,0.40776699,0.30579403288867496,25679
"Total","Grae Kessinger","HOU",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25813
"Total","Luis Contreras","HOU",5,18,10.38461539,5,2,0,5,5,0,1,0,0,5,0.294117647,0.333333333,0.411764705,0.325363169113795,25839
"Total","Noah Davis","COL",2,15,2.45454545,4,1,0,1,1,0,0,0,0,2,0.266666666,0.266666666,0.333333333,0.26056797901789347,25862
"Total","Hunter Brown","HOU",20,212,4.37323944,53,3,0,23,23,6,17,0,5,47,0.278947368,0.353773584,0.389473684,0.33174957531803057,25880
"Total","Bryan King","HOU",10,31,2.34782609,4,3,0,2,2,0,4,0,0,4,0.148148148,0.258064516,0.259259259,0.23927494210581626,25890
"Total","Yennier Cano","BAL",45,106,2.52,21,3,0,8,7,3,14,0,1,32,0.23076923,0.339622641,0.362637362,0.3168033355811857,25911
"Total","Zack Thompson","STL",4,44,8.64,12,2,0,8,8,2,6,0,1,14,0.324324324,0.431818181,0.54054054,0.42183908549222077,25918
"Total","Casey Legumina","CIN",1,6,0,1,0,0,0,0,0,0,0,0,0,0.166666666,0.166666666,0.166666666,0.14724889397621155,25921
"Total","Darius Vines","ATL",3,37,11.73913043,11,3,0,10,10,2,3,0,1,5,0.34375,0.405405405,0.625,0.43194700898350896,25928
"Total","Andrew Nardi","MIA",43,91,5.0625,21,4,2,13,12,3,7,1,1,23,0.259259259,0.322222222,0.469135802,0.33549610684426984,25942
"Total","Quinn Priester","PIT",9,94,3.42253521,23,4,0,12,9,3,2,0,0,22,0.25,0.265957446,0.391304347,0.28427407843001345,25977
"Total","Anthony Maldonado","MIA",11,30,8.52631579,10,1,0,6,6,1,2,0,0,5,0.357142857,0.4,0.5,0.39212868611017865,26034
"Total","Easton Lucas","2 Tms",5,21,10.38461539,4,2,0,6,5,0,2,0,1,7,0.222222222,0.333333333,0.333333333,0.30401006766727995,26058
"Total","Beau Brieske","DET",22,75,6.11320755,17,6,0,12,12,2,6,0,2,17,0.257575757,0.333333333,0.439393939,0.3359701530138652,26079
"Total","Andre Pallante","STL",14,121,5.46835443,32,7,0,17,16,3,10,0,2,21,0.293577981,0.363636363,0.440366972,0.3533805323041175,26108
"Total","Amos Willingham","WSN",1,2,54.00000054,1,0,0,2,2,1,0,0,0,1,0.5,0.5,2,1.0289592742919922,26128
"Total","Blair Henley","HOU",1,4,27.00000027,2,0,0,1,1,0,1,0,0,0,0.666666666,0.75,0.666666666,0.6142411231994629,26190
"Total","Andrew Saalfrank","ARI",2,4,108.00000108,1,1,0,4,4,0,2,1,0,0,0.5,0.75,1,0.6493391195933024,26203
"Total","Tyler Fitzgerald","SFG",1,4,26.99999987,2,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.44174668192863464,26208
"Total","Jackson Rutledge","WSN",2,15,4.9090909,3,2,0,2,2,1,1,0,0,6,0.214285714,0.266666666,0.571428571,0.35093170007069907,26215
"Total","Ryan Pepiot","TBR",16,164,4.07142857,30,4,0,19,19,5,11,0,1,41,0.2,0.25609756,0.326666666,0.25723205579490194,26221
"Total","Nick Robertson","STL",8,29,3.52173913,7,0,0,3,3,2,1,0,0,10,0.25,0.275862068,0.464285714,0.31804419591509064,26226
"Total","Tyler Holton","DET",38,125,3.52173913,26,4,1,12,12,3,8,1,0,23,0.226086956,0.274193548,0.356521739,0.2726322780779707,26231
"Total","Erik Miller","SFG",44,107,4.84615385,24,2,1,17,14,5,10,0,0,25,0.25,0.317757009,0.447916666,0.33118200636355677,26252
"Total","Ryne Nelson","ARI",19,214,4.6618705,65,15,4,25,24,3,12,0,2,39,0.329949238,0.369158878,0.492385786,0.36980001140977736,26253
"Total","Joey Estes","OAK",13,159,3.99130435,38,13,1,17,17,4,5,0,6,36,0.260273972,0.3081761,0.445205479,0.32470576193347667,26257
"Total","Hunter Bigge","CHC",4,7,9,2,0,0,1,1,0,2,0,0,0,0.4,0.571428571,0.4,0.44956317969730925,26259
"Total","Blake Walston","ARI",3,50,2.31428571,7,1,0,3,3,0,7,0,3,11,0.175,0.34,0.2,0.2710482811927795,26270
"Total","Tommy Henry","ARI",8,115,7.02739726,30,8,1,20,19,6,13,0,0,18,0.303030303,0.377192982,0.585858585,0.4055181642373403,26285
"Total","Bryan Hoeing","MIA",13,68,2.8125,19,2,0,5,5,1,4,0,0,11,0.296875,0.338235294,0.375,0.3157323914415696,26304
"Total","Nick Lodolo","CIN",15,280,3.97058824,53,12,0,30,30,10,18,0,10,73,0.21031746,0.289285714,0.376984126,0.2953409086380686,26378
"Total","DJ Herz","WSN",8,126,4.29545455,29,5,0,16,14,6,9,0,1,36,0.252173913,0.312,0.452173913,0.33177263736724855,26389
"Total","Alek Manoah","TOR",5,46,0.81818182,4,1,0,2,1,0,5,0,2,11,0.105263157,0.239130434,0.131578947,0.19132148830786996,26410
"Total","Porter Hodge","CHC",17,50,2.07692308,6,2,0,3,3,1,6,0,0,12,0.136363636,0.24,0.25,0.22728688836097719,26413
"Total","Bradley Blalock","MIL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3449888825416565,26419
"Total","Angel Chivilli","COL",5,13,19.28571431,6,0,0,5,5,3,0,0,0,2,0.461538461,0.461538461,1.153846153,0.67878736440952,26790
"Total","Anthony Molina","COL",21,104,4.74324324,28,7,0,14,13,2,6,0,1,13,0.288659793,0.336538461,0.422680412,0.3323994685824101,26952
"Total","Alec Marsh","KCR",19,170,6.1779661,39,5,2,28,27,9,16,1,0,43,0.256578947,0.323529411,0.493421052,0.3471700669040341,27451
"Total","Anthony Veneziano","KCR",2,8,6.75000002,4,1,0,1,1,0,0,0,0,1,0.5,0.5,0.625,0.48856496065855026,27453
"Total","Garrett Crochet","CHW",20,350,3.26037736,65,15,0,33,32,10,18,0,5,117,0.199386503,0.251428571,0.337423312,0.2594716102736337,27463
"Total","Reid Detmers","LAA",11,183,6,48,11,0,29,28,6,17,0,0,42,0.292682926,0.355191256,0.469512195,0.35685171097354157,27468
"Total","Emerson Hancock","SEA",9,100,6.46478873,28,3,1,21,17,8,2,0,2,16,0.294736842,0.32,0.6,0.3879082775115967,27470
"Total","Jared Shuster","CHW",21,114,3.80769231,23,3,0,12,11,3,15,0,0,17,0.234693877,0.333333333,0.357142857,0.30979761481285095,27472
"Total","Max Meyer","MIA",3,37,1.92857143,8,3,1,2,2,1,1,0,1,7,0.228571428,0.27027027,0.457142857,0.31050855243528214,27474
"Total","Bryce Jarvis","ARI",40,143,2.82857143,28,5,0,14,11,4,14,1,4,21,0.227642276,0.321678321,0.365853658,0.3039627952474943,27477
"Total","Bobby Miller","LAD",6,61,10.8,18,3,0,16,16,3,8,0,0,7,0.339622641,0.426229508,0.566037735,0.42737076907861427,27483
"Total","Landon Knack","LAD",9,86,4.71428571,18,4,0,11,11,6,4,0,1,19,0.225,0.26744186,0.5,0.32475253038628155,27487
"Total","Spencer Strider","ATL",1,10,16.19999997,3,1,0,3,3,0,2,0,0,2,0.375,0.5,0.5,0.4404981851577759,27498
"Total","Slade Cecconi","ARI",14,134,6.38709677,38,9,0,22,22,7,6,0,1,31,0.301587301,0.335820895,0.539682539,0.3733260951825042,27500
"Total","Kyle Hurt","LAD",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.44174668192863464,27514
"Total","Jared Koenig","MIL",31,103,2.18918919,19,2,0,7,6,2,10,2,3,23,0.211111111,0.310679611,0.3,0.2729476117851711,27517
"Total","Graham Ashcraft","CIN",15,188,4.752,46,11,0,24,22,4,13,0,6,33,0.272189349,0.34574468,0.408284023,0.3338045468355747,27552
"Total","Carmen Mlodzinski","PIT",23,75,3.17647059,17,2,0,7,6,1,7,1,1,17,0.257575757,0.333333333,0.333333333,0.2946481269759101,27572
"Total","Hayden Wesneski","CHC",25,148,4.88571429,30,4,0,22,19,8,13,0,0,37,0.222222222,0.29054054,0.429629629,0.3132979612092714,27581
"Total","Davis Daniel","LAA",3,34,7.36363637,11,2,0,6,6,2,1,0,0,6,0.333333333,0.352941176,0.575757575,0.3972455175483928,27582
"Total","Zac Kristofak","LAA",1,7,0,2,1,0,2,0,0,2,0,0,0,0.5,0.571428571,0.75,0.50306978396007,27585
"Total","Logan Allen","CLE",17,304,5.60869565,79,21,3,43,43,12,31,0,2,59,0.293680297,0.369636963,0.52788104,0.38521832739165907,27589
"Total","Cody Bradford","TEX",2,41,0.84375,7,1,0,2,1,0,0,0,0,9,0.170731707,0.170731707,0.195121951,0.15997560431317584,27597
"Total","Walter Pennington","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27624
"Total","Eric Orze","NYM",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,27626
"Total","Nick Loftin","KCR",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27630
"Total","Mitchell Parker","WSN",18,292,4.94366197,61,12,0,39,39,12,20,0,1,57,0.22761194,0.281786941,0.406716417,0.29897421803261404,27636
"Total","Luis L. Ortiz","PIT",24,172,1.99180328,40,7,2,10,9,1,9,0,4,32,0.251572327,0.308139534,0.339622641,0.28868499398231506,27646
"Total","Brandon Eisert","TOR",1,5,0,1,0,0,0,0,0,2,0,0,0,0.333333333,0.6,0.333333333,0.45268977880477906,27668
"Total","Tanner Gordon","COL",2,24,24.54545452,12,2,0,10,10,5,0,0,1,5,0.52173913,0.541666666,1.260869565,0.7476803635557493,27669
"Total","Carson Spiers","CIN",10,92,1.19117647,19,4,0,3,3,1,4,0,1,18,0.218390804,0.260869565,0.298850574,0.24934875058091205,27685
"Total","Jack Kochanowicz","LAA",2,15,15,5,1,0,5,5,1,3,0,0,3,0.416666666,0.533333333,0.75,0.535758101940155,27688
"Total","Louie Varland","MIN",6,58,6.17142857,15,1,0,10,8,2,6,0,1,10,0.3,0.379310344,0.44,0.35925609695500343,27691
"Total","Justin Sterner","TBR",2,9,4.5,3,1,0,2,1,0,0,0,0,2,0.375,0.333333333,0.5,0.3361140357123481,27694
"Total","Mitch Spence","OAK",22,202,4.6875,50,8,1,26,25,7,14,0,1,33,0.268817204,0.321782178,0.43548387,0.32913134121658777,27707
"Total","Bailey Horn","BOS",5,24,5.78571428,5,1,0,3,3,0,5,2,0,4,0.263157894,0.416666666,0.315789473,0.3119066520170732,27753
"Total","Kyle Harrison","SFG",16,284,3.93467337,66,19,0,31,29,5,26,0,2,52,0.261904761,0.330985915,0.396825396,0.3192988315098722,27758
"Total","Yosver Zulueta","CIN",2,9,0,0,0,0,0,0,0,2,0,0,2,0,0.222222222,0,0.15332839224073622,27765
"Total","Kyle Nicolas","PIT",29,86,3.54098361,17,1,0,12,8,1,10,0,0,27,0.226666666,0.313953488,0.28,0.27288530524386917,27775
"Total","Bryce Elder","ATL",8,80,4.26315789,20,2,1,10,9,1,4,0,0,21,0.263157894,0.3,0.355263157,0.28831167370080946,27779
"Total","Brandon Pfaadt","ARI",19,232,4.00549451,38,9,1,29,27,8,13,0,0,67,0.173515981,0.219827586,0.333333333,0.24146730272934355,27782
"Total","Will Klein","KCR",5,15,2.07692308,4,2,0,1,1,0,0,0,0,4,0.266666666,0.266666666,0.4,0.2855377276738485,27787
"Total","Gavin Stone","LAD",17,212,3.43949045,54,5,1,20,20,7,7,0,1,39,0.267326732,0.29245283,0.405940594,0.3021934968682955,27792
"Total","Matt Mervis","CHC",1,5,53.99999973,3,2,0,4,4,0,0,0,0,0,0.6,0.6,1,0.6799145102500915,27845
"Total","Jared Jones","PIT",15,172,3.82677165,35,8,0,20,18,6,10,0,3,37,0.222929936,0.279069767,0.388535031,0.2908635829077211,27863
"Total","Cade Smith","CLE",44,91,2.31428571,21,6,0,6,6,1,2,0,3,28,0.244186046,0.285714285,0.348837209,0.28042405123239034,27867
"Total","Daniel Palencia","CHC",7,31,6.75,5,2,0,5,5,0,6,0,1,4,0.208333333,0.387096774,0.291666666,0.32347147887752903,27914
"Total","Cristian Mena","ARI",1,9,4.5,2,0,0,1,1,1,2,0,0,1,0.285714285,0.444444444,0.714285714,0.4801519380675422,27974
"Total","Luke Little","CHC",26,58,6.23076923,7,1,0,9,9,1,12,1,4,12,0.170731707,0.396551724,0.268292682,0.31943754877960473,28036
"Total","Yilber Diaz","ARI",3,37,5.78571429,10,1,1,6,6,2,1,0,0,4,0.285714285,0.297297297,0.542857142,0.350268808571068,29271
"Total","River Ryan","LAD",1,10,0,0,0,0,1,0,0,2,0,0,1,0,0.2,0,0.1379955530166626,29514
"Total","Gordon Graceffo","STL",2,18,5.78571428,4,3,0,3,3,0,1,0,0,3,0.25,0.277777777,0.4375,0.2970883283350203,29519
"Total","Ryan Loutos","STL",2,5,0,2,1,0,0,0,0,0,0,0,0,0.4,0.4,0.6,0.4283065915107727,29521
"Total","Joe Boyle","OAK",7,48,6.75,9,1,0,10,9,2,4,0,1,13,0.225,0.29787234,0.4,0.3011901682995735,29608
"Total","Robert Gasser","MIL",5,94,1.95652174,23,1,0,6,5,0,1,0,3,11,0.26744186,0.29032258,0.279069767,0.2532090461382302,29812
"Total","Nick Nastrini","CHW",6,73,8.81632653,16,1,0,17,16,5,8,0,1,15,0.25,0.342465753,0.5,0.36470654892594845,29833
"Total","Bryce Miller","SEA",19,196,2.27922078,37,6,0,14,13,2,9,0,2,47,0.201086956,0.244897959,0.266304347,0.2292732757573225,29837
"Total","Chayce McDermott","BAL",1,8,0,1,0,0,0,0,0,0,0,0,2,0.125,0.125,0.125,0.11043667048215866,29866
"Total","James Meeker","MIL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3449888825416565,29891
"Total","Andrew Abbott","CIN",20,357,3.78210117,68,17,1,39,36,16,38,0,0,66,0.213166144,0.296918767,0.423197492,0.3141916823320362,29911
"Total","Spencer Arrighetti","HOU",18,185,5.31496063,41,10,0,25,25,6,17,0,4,45,0.25,0.335135135,0.420731707,0.33313309856363243,29921
"Total","Grant Hartwig","NYM",4,17,9.81818181,4,0,0,4,4,1,2,0,1,2,0.285714285,0.411764705,0.5,0.4005614203565261,29946
"Total","Jordan Leasure","CHW",31,73,2.93478261,18,3,1,5,5,2,9,0,0,15,0.285714285,0.375,0.46031746,0.3652334362268448,29950
"Total","AJ Smith-Shawver","ATL",1,10,0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.3,0.2650480091571808,29960
"Total","Cade Povich","BAL",7,98,8.72307692,23,4,0,21,21,6,12,0,0,18,0.270588235,0.357142857,0.529411764,0.3790287405860667,30055
"Total","David Festa","MIN",3,28,11.11764705,9,3,0,7,7,2,2,0,0,8,0.346153846,0.392857142,0.692307692,0.45728160228048054,30056
"Total","Chase Silseth","LAA",2,10,7.71428573,3,0,0,2,2,1,0,0,0,5,0.3,0.3,0.6,0.3824905276298523,30074
"Total","Landen Roupp","SFG",9,38,9.34615384,9,4,0,10,9,1,3,0,1,11,0.264705882,0.342105263,0.470588235,0.3530308855207343,30076
"Total","Jordan Wicks","CHC",6,78,3.92727273,20,3,0,8,8,2,4,0,1,20,0.273972602,0.32051282,0.397260273,0.3156853509254945,30094
"Total","Christian Scott","NYM",9,100,3.0375,15,1,1,9,9,3,7,0,1,22,0.166666666,0.232323232,0.3,0.236493883710919,30107
"Total","Robert Suarez","SDP",37,76,1.35,16,4,0,3,3,1,2,0,0,13,0.216216216,0.236842105,0.31081081,0.23932183494693354,30115
"Total","Gavin Williams","CLE",5,52,5.72727273,15,3,0,8,7,1,4,0,0,9,0.3125,0.365384615,0.4375,0.3521226037007112,30122
"Total","Tanner Bibee","CLE",20,182,2.8125,27,7,0,15,15,5,10,0,3,54,0.163636363,0.220994475,0.296969696,0.22879346925250732,30134
"Total","Jack Leiter","TEX",3,25,12.46153847,8,2,0,7,6,1,3,0,1,2,0.38095238,0.48,0.619047619,0.47130351305007934,30146
"Total","Carlos Rodriguez","MIL",3,30,5.68421053,8,0,0,5,4,2,3,0,0,3,0.307692307,0.366666666,0.538461538,0.3828910191853841,30161
"Total","Mason Black","SFG",4,37,10.79999999,10,4,0,8,8,2,4,0,3,5,0.333333333,0.459459459,0.666666666,0.4758229706738446,30171
"Total","Spencer Bivens","SFG",7,35,2,7,1,0,2,2,2,2,0,0,9,0.212121212,0.257142857,0.424242424,0.2939373050417219,30226
"Total","Bryan Woo","SEA",10,88,1.10958904,14,2,0,3,3,0,2,0,1,20,0.166666666,0.193181818,0.19047619,0.17294483022256332,30279
"Total","Justin Wrobleski","LAD",3,42,3.27272727,7,3,0,4,4,3,4,0,0,12,0.184210526,0.261904761,0.5,0.3236018774055299,31204
"Total","Chris Roycroft","STL",21,72,1.89473684,14,1,0,5,4,1,3,0,0,18,0.205882352,0.239436619,0.264705882,0.22518044794109507,31261
"Total","Ben Joyce","LAA",16,46,4.82142857,9,1,0,5,5,0,7,0,2,7,0.243243243,0.391304347,0.27027027,0.317352408948152,31461
"Total","Hayden Birdsong","SFG",5,42,5.0625,9,1,0,7,6,4,3,0,1,11,0.243243243,0.31707317,0.594594594,0.38572708571829445,31635
"Total","Jonathan Cannon","CHW",12,138,2.62135922,33,8,1,11,10,2,8,0,0,23,0.255813953,0.297101449,0.379844961,0.29515913949496503,31730
"Total","Mason Miller","OAK",31,77,2.21311475,11,2,0,7,5,2,7,1,0,33,0.161764705,0.233766233,0.279411764,0.22310837397449895,31757
"Total","Orion Kerkering","PHI",37,79,1.28571429,15,3,0,3,3,0,2,0,2,20,0.2,0.240506329,0.24,0.21770094467114798,31776
"Total","Spencer Schwellenbach","ATL",9,89,3.85714286,19,3,0,9,9,2,5,0,2,22,0.231707317,0.292134831,0.341463414,0.2825969859455409,31846
"Total","Adam Mazur","SDP",7,63,7.2,15,3,1,12,12,2,4,0,2,10,0.263157894,0.333333333,0.45614035,0.34347330861621433,31900
"Total","Drew Thorpe","CHW",7,80,2.90769231,10,2,0,7,7,3,6,0,0,13,0.135135135,0.2,0.283783783,0.21558960303664207,31967
"Total","Jake Bloss","HOU",3,24,7.94117647,5,0,0,5,5,3,1,0,0,7,0.227272727,0.260869565,0.636363636,0.3752487016760785,33168
"Total","Hurston Waldrep","ATL",2,16,3,4,1,0,1,1,0,4,0,1,1,0.363636363,0.5625,0.454545454,0.4618512950837612,33527
"Total","Paul Skenes","PIT",12,140,2.13157895,27,3,0,9,9,5,3,0,2,52,0.2,0.228571428,0.333333333,0.2454457048858915,33677
"Total","Yoshinobu Yamamoto","LAD",12,146,3.34285714,34,13,0,14,13,4,6,0,0,43,0.244604316,0.273972602,0.424460431,0.29962631978400767,33825
"Total","Yuki Matsui","SDP",42,102,5.86956522,17,5,2,16,15,2,16,3,0,21,0.202380952,0.323529411,0.38095238,0.2993328836229112,33826
"Total","Naoyuki Uwasawa","BOS",2,9,3.85714286,1,1,0,1,1,0,1,0,0,2,0.125,0.222222222,0.25,0.21644637319776747,33828
"Total","Shota Imanaga","CHC",18,341,3.0483871,77,15,0,34,28,11,15,0,2,86,0.238390092,0.275659824,0.386996904,0.28843960681618835,33829
"Total","Yariel Rodriguez","TOR",9,88,5.22580645,19,6,1,12,12,3,9,0,1,22,0.246753246,0.329545454,0.467532467,0.3431767570701512,33838
